Elapsed time;200;Non HTTP response code: java.net.SocketException
16:16:39,0;4.0;
16:16:40,0;6.0;
16:16:41,0;5.0;
16:16:42,0;8.0;
16:16:43,0;10.0;
16:16:44,0;11.0;
16:16:45,0;14.0;
16:16:46,0;15.0;
16:16:47,0;18.0;
16:16:48,0;18.0;
16:16:49,0;19.0;
16:16:50,0;22.0;
16:16:51,0;24.0;
16:16:52,0;25.0;
16:16:53,0;26.0;
16:16:54,0;27.0;
16:16:55,0;31.0;
16:16:56,0;31.0;
16:16:57,0;32.0;
16:16:58,0;36.0;
16:16:59,0;36.0;
16:17:00,0;39.0;
16:17:01,0;39.0;
16:17:02,0;42.0;
16:17:03,0;42.0;
16:17:04,0;46.0;
16:17:05,0;45.0;
16:17:06,0;50.0;
16:17:07,0;49.0;
16:17:08,0;50.0;
16:17:09,0;52.0;
16:17:10,0;44.0;
16:17:11,0;61.0;
16:17:12,0;53.0;
16:17:13,0;52.0;
16:17:14,0;56.0;
16:17:15,0;56.0;
16:17:16,0;56.0;
16:17:17,0;57.0;
16:17:18,0;55.0;
16:17:19,0;55.0;
16:17:20,0;60.0;
16:17:21,0;59.0;
16:17:22,0;58.0;
16:17:23,0;60.0;
16:17:24,0;62.0;
16:17:25,0;61.0;
16:17:26,0;62.0;
16:17:27,0;63.0;
16:17:28,0;65.0;
16:17:29,0;64.0;
16:17:30,0;64.0;
16:17:31,0;61.0;
16:17:32,0;70.0;
16:17:33,0;66.0;
16:17:34,0;69.0;
16:17:35,0;68.0;
16:17:36,0;70.0;
16:17:37,0;70.0;
16:17:38,0;70.0;
16:17:39,0;63.0;
16:17:40,0;74.0;
16:17:41,0;69.0;
16:17:42,0;70.0;
16:17:43,0;69.0;
16:17:44,0;70.0;
16:17:45,0;69.0;
16:17:46,0;68.0;
16:17:47,0;69.0;
16:17:48,0;70.0;
16:17:49,0;69.0;
16:17:50,0;69.0;
16:17:51,0;69.0;
16:17:52,0;70.0;
16:17:53,0;71.0;
16:17:54,0;70.0;
16:17:55,0;70.0;
16:17:56,0;68.0;
16:17:57,0;70.0;
16:17:58,0;70.0;
16:17:59,0;69.0;
16:18:00,0;69.0;
16:18:01,0;70.0;
16:18:02,0;70.0;
16:18:03,0;67.0;
16:18:04,0;69.0;
16:18:05,0;70.0;
16:18:06,0;70.0;
16:18:07,0;70.0;
16:18:08,0;131.0;
16:18:09,0;119.0;
16:18:10,0;130.0;
16:18:11,0;125.0;
16:18:12,0;121.0;
16:18:13,0;133.0;
16:18:14,0;123.0;
16:18:15,0;133.0;
16:18:16,0;113.0;
16:18:17,0;129.0;
16:18:18,0;126.0;
16:18:19,0;152.0;
16:18:20,0;151.0;
16:18:21,0;137.0;
16:18:22,0;123.0;
16:18:23,0;125.0;
16:18:24,0;122.0;
16:18:25,0;135.0;
16:18:26,0;142.0;
16:18:27,0;167.0;
16:18:28,0;137.0;
16:18:29,0;197.0;
16:18:30,0;160.0;
16:18:31,0;160.0;
16:18:32,0;143.0;
16:18:33,0;168.0;
16:18:34,0;177.0;
16:18:35,0;164.0;
16:18:36,0;144.0;
16:18:37,0;177.0;
16:18:38,0;178.0;
16:18:39,0;179.0;
16:18:40,0;176.0;
16:18:41,0;187.0;
16:18:42,0;140.0;
16:18:43,0;152.0;
16:18:44,0;146.0;
16:18:45,0;160.0;
16:18:46,0;178.0;
16:18:47,0;184.0;
16:18:48,0;141.0;
16:18:49,0;192.0;
16:18:50,0;169.0;
16:18:51,0;223.0;
16:18:52,0;70.0;
16:18:53,0;70.0;
16:18:54,0;68.0;
16:18:55,0;70.0;
16:18:56,0;70.0;
16:18:57,0;70.0;
16:18:58,0;69.0;
16:18:59,0;70.0;
16:19:00,0;68.0;
16:19:01,0;70.0;
16:19:02,0;70.0;
16:19:03,0;70.0;
16:19:04,0;69.0;
16:19:05,0;70.0;
16:19:06,0;69.0;
16:19:07,0;70.0;
16:19:08,0;70.0;
16:19:09,0;69.0;
16:19:10,0;70.0;
16:19:11,0;69.0;
16:19:12,0;70.0;
16:19:13,0;68.0;
16:19:14,0;70.0;
16:19:15,0;70.0;
16:19:16,0;70.0;
16:19:17,0;69.0;
16:19:18,0;71.0;
16:19:19,0;68.0;
16:19:20,0;69.0;
16:19:21,0;69.0;
16:19:22,0;70.0;
16:19:23,0;69.0;
16:19:24,0;69.0;
16:19:25,0;69.0;
16:19:26,0;69.0;
16:19:27,0;70.0;
16:19:28,0;70.0;
16:19:29,0;69.0;
16:19:30,0;70.0;
16:19:31,0;67.0;
16:19:32,0;70.0;
16:19:33,0;68.0;
16:19:34,0;71.0;
16:19:35,0;70.0;
16:19:36,0;68.0;
16:19:37,0;70.0;
16:19:38,0;69.0;
16:19:39,0;68.0;
16:19:40,0;68.0;
16:19:41,0;69.0;
16:19:42,0;132.0;
16:19:43,0;157.0;
16:19:44,0;178.0;
16:19:45,0;167.0;
16:19:46,0;167.0;
16:19:47,0;187.0;
16:19:48,0;152.0;
16:19:49,0;161.0;
16:19:50,0;138.0;
16:19:51,0;182.0;
16:19:52,0;174.0;
16:19:53,0;187.0;
16:19:54,0;183.0;
16:19:55,0;182.0;
16:19:56,0;190.0;
16:19:57,0;174.0;
16:19:58,0;152.0;
16:19:59,0;169.0;
16:20:00,0;165.0;
16:20:01,0;169.0;
16:20:02,0;149.0;
16:20:03,0;134.0;
16:20:04,0;166.0;
16:20:05,0;161.0;
16:20:06,0;159.0;
16:20:07,0;166.0;
16:20:08,0;140.0;
16:20:09,0;160.0;
16:20:10,0;167.0;
16:20:11,0;173.0;
16:20:12,0;153.0;
16:20:13,0;165.0;
16:20:14,0;161.0;
16:20:15,0;170.0;
16:20:16,0;155.0;
16:20:17,0;174.0;
16:20:18,0;133.0;
16:20:19,0;163.0;
16:20:20,0;160.0;
16:20:21,0;190.0;
16:20:22,0;168.0;
16:20:23,0;177.0;
16:20:24,0;187.0;
16:20:25,0;215.0;
16:20:26,0;70.0;
16:20:27,0;69.0;
16:20:28,0;69.0;
16:20:29,0;70.0;
16:20:30,0;69.0;
16:20:31,0;69.0;
16:20:32,0;69.0;
16:20:33,0;70.0;
16:20:34,0;71.0;
16:20:35,0;69.0;
16:20:36,0;71.0;
16:20:37,0;69.0;
16:20:38,0;70.0;
16:20:39,0;68.0;
16:20:40,0;71.0;
16:20:41,0;69.0;
16:20:42,0;70.0;
16:20:43,0;69.0;
16:20:44,0;70.0;
16:20:45,0;69.0;
16:20:46,0;69.0;
16:20:47,0;68.0;
16:20:48,0;70.0;
16:20:49,0;66.0;
16:20:50,0;72.0;
16:20:51,0;68.0;
16:20:52,0;71.0;
16:20:53,0;70.0;
16:20:54,0;71.0;
16:20:55,0;69.0;
16:20:56,0;69.0;
16:20:57,0;69.0;
16:20:58,0;70.0;
16:20:59,0;68.0;
16:21:00,0;71.0;
16:21:01,0;70.0;
16:21:02,0;71.0;
16:21:03,0;69.0;
16:21:04,0;68.0;
16:21:05,0;69.0;
16:21:06,0;71.0;
16:21:07,0;69.0;
16:21:08,0;69.0;
16:21:09,0;70.0;
16:21:10,0;70.0;
16:21:11,0;69.0;
16:21:12,0;69.0;
16:21:13,0;68.0;
16:21:14,0;68.0;
16:21:15,0;68.0;
16:21:16,0;71.0;
16:21:17,0;68.0;
16:21:18,0;69.0;
16:21:19,0;70.0;
16:21:20,0;71.0;
16:21:21,0;69.0;
16:21:22,0;68.0;
16:21:23,0;71.0;
16:21:24,0;68.0;
16:21:25,0;68.0;
16:21:26,0;68.0;
16:21:27,0;70.0;
16:21:28,0;66.0;
16:21:29,0;68.0;
16:21:30,0;67.0;
16:21:31,0;66.0;
16:21:32,0;66.0;
16:21:33,0;65.0;
16:21:34,0;61.0;
16:21:35,0;65.0;
16:21:36,0;63.0;
16:21:37,0;62.0;
16:21:38,0;60.0;
16:21:39,0;61.0;
16:21:40,0;59.0;
16:21:41,0;60.0;
16:21:42,0;59.0;
16:21:43,0;57.0;
16:21:44,0;57.0;
16:21:45,0;58.0;
16:21:46,0;56.0;
16:21:47,0;55.0;
16:21:48,0;52.0;
16:21:49,0;54.0;
16:21:50,0;51.0;
16:21:51,0;52.0;
16:21:52,0;51.0;
16:21:53,0;50.0;
16:21:54,0;51.0;
16:21:55,0;50.0;
16:21:56,0;47.0;
16:21:57,0;48.0;
16:21:58,0;43.0;
16:21:59,0;44.0;
16:22:00,0;43.0;
16:22:01,0;40.0;
16:22:02,0;39.0;
16:22:03,0;36.0;
16:22:04,0;35.0;
16:22:05,0;34.0;
16:22:06,0;33.0;
16:22:07,0;30.0;
16:22:08,0;29.0;
16:22:09,0;27.0;
16:22:10,0;17.0;
16:22:11,0;32.0;
16:22:12,0;19.0;
16:22:13,0;17.0;
16:22:14,0;13.0;
16:22:15,0;16.0;
16:22:16,0;16.0;
16:22:17,0;11.0;
16:22:18,0;10.0;
16:22:19,0;10.0;
16:22:20,0;5.0;
16:22:21,0;7.0;
16:22:22,0;2.0;
16:22:23,0;6.0;
16:22:24,0;2.0;
16:22:25,0;1.0;
16:22:27,0;1.0;1.0
16:22:28,0;1.0;
